answer_set,grader,grader_temperature,replicate,uuid,capsule,eval_mode,llm_called,grade,correct,refusal,raw_verdict
claude-agent,gpt-5-2025-08-07,1.0,7,bix-26-q5_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-26-q5_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-26-q5_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-26-q5_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-26-q5_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-26-q5_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q1_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q2_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q3_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q4_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-49-q5_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_0,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_1,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_2,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_3,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_4,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_5,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_6,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_7,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_8,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q1_replica_9,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_0,unknown,range_verifier,True,0,False,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_1,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_2,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_3,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_4,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_5,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_6,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_7,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_8,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q2_replica_9,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_0,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_1,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_3,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_4,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_5,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_6,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_7,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_8,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q3_replica_9,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_0,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_1,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_2,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_3,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_4,unknown,llm_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_5,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_6,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_7,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_8,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q5_replica_9,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q6_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_4,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,7,bix-8-q7_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q3_replica_0,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q3_replica_1,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q3_replica_2,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q3_replica_3,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q3_replica_7,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q3_replica_8,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_1,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_3,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_4,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_6,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q4_replica_7,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-26-q5_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q1_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q2_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q3_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q4_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_6,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_7,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_8,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-49-q5_replica_9,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_0,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_1,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_2,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_3,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_4,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_5,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_6,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_7,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_8,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q1_replica_9,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_0,unknown,range_verifier,True,0,False,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_1,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_2,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_3,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_4,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_5,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_6,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_7,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_8,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q2_replica_9,unknown,range_verifier,True,1,True,False,
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_0,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_1,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_3,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_4,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_5,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_6,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_7,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_8,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q3_replica_9,unknown,str_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_0,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_1,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_2,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_3,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_4,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_5,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_6,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_7,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_8,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q5_replica_9,unknown,llm_verifier,True,1,True,False,correct
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_0,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_1,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_2,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_3,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_4,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_5,unknown,str_verifier,True,0,False,False,incorrect
claude-agent,gpt-5-2025-08-07,1.0,8,bix-8-q6_replica_6,unknown,str_verifier,True,0,False,False,incorrect
